date,open,high,low,close,volume,amount
2021-08-16,293.19000244140625,294.82000732421875,290.0199890136719,294.6000061035156,22507600,
2021-08-17,292.3900146484375,293.42999267578125,291.0799865722656,293.0799865722656,20075300,
2021-08-18,292.0400085449219,294.82000732421875,290.2699890136719,290.7300109863281,21813000,
2021-08-19,288.69000244140625,297.4700012207031,288.6400146484375,296.7699890136719,29850500,
2021-08-20,299.7200012207031,305.8399963378906,298.0599975585937,304.3599853515625,40817600,
2021-08-23,303.25,305.3999938964844,301.8500061035156,304.6499938964844,22830200,
2021-08-24,305.0199890136719,305.6499938964844,302.0,302.6199951171875,18175800,
2021-08-25,304.29998779296875,304.5899963378906,300.4200134277344,302.010009765625,20006100,
2021-08-26,300.989990234375,302.42999267578125,298.95001220703125,299.0899963378906,17666100,
2021-08-27,298.989990234375,300.8699951171875,296.8299865722656,299.7200012207031,22605700,
2021-08-30,301.1199951171875,304.2200012207031,301.0599975585937,303.5899963378906,16348100,
2021-08-31,304.4200134277344,304.5,301.5,301.8800048828125,26285300,
2021-09-01,302.8699951171875,305.19000244140625,301.489990234375,301.8299865722656,18983800,
2021-09-02,302.20001220703125,303.3599853515625,300.17999267578125,301.1499938964844,16285600,
2021-09-03,300.989990234375,302.6000061035156,300.260009765625,301.1400146484375,14747900,
2021-09-07,301.010009765625,301.0899963378906,298.20001220703125,300.17999267578125,17180400,
2021-09-08,299.7799987792969,300.6099853515625,297.4700012207031,300.2099914550781,15046800,
2021-09-09,300.82000732421875,302.1400146484375,297.0,297.25,19927000,
2021-09-10,298.4200134277344,299.9200134277344,295.3800048828125,295.7099914550781,19633400,
2021-09-13,297.54998779296875,298.5400085449219,294.0799865722656,296.989990234375,23652900,
2021-09-14,299.5599975585937,301.3900146484375,298.1000061035156,299.7900085449219,21853400,
2021-09-15,303.260009765625,305.32000732421875,301.82000732421875,304.82000732421875,28356300,
2021-09-16,303.760009765625,305.3099975585937,300.760009765625,305.2200012207031,19550800,
2021-09-17,304.1700134277344,304.5,299.5299987792969,299.8699951171875,41372500,
2021-09-20,296.3299865722656,298.7200012207031,289.5199890136719,294.29998779296875,38278700,
2021-09-21,295.69000244140625,297.5400085449219,294.07000732421875,294.79998779296875,22364100,
2021-09-22,296.7300109863281,300.2200012207031,294.510009765625,298.5799865722656,26626300,
2021-09-23,298.8500061035156,300.8999938964844,297.5299987792969,299.5599975585937,18604600,
2021-09-24,298.2300109863281,299.79998779296875,296.92999267578125,299.3500061035156,14999000,
2021-09-27,296.1400146484375,296.4700012207031,292.94000244140625,294.1700134277344,23571700,
2021-09-28,289.79998779296875,290.7799987792969,282.75,283.5199890136719,43186200,
2021-09-29,285.1000061035156,286.7699890136719,283.010009765625,284.0,26353700,
2021-09-30,285.7099914550781,287.8299865722656,281.6199951171875,281.9200134277344,32343600,
2021-10-01,282.1199951171875,289.9800109863281,281.2900085449219,289.1000061035156,30086300,
2021-10-04,287.3999938964844,287.75,280.25,283.1099853515625,31350700,
2021-10-05,284.04998779296875,290.3999938964844,284.04998779296875,288.760009765625,24993000,
2021-10-06,285.7799987792969,293.6300048828125,285.510009765625,293.1099853515625,28002600,
2021-10-07,295.17999267578125,296.6400146484375,293.9200134277344,294.8500061035156,20430500,
2021-10-08,296.2200012207031,296.6400146484375,293.760009765625,294.8500061035156,17685700,
2021-10-11,292.9200134277344,297.9700012207031,292.75,294.2300109863281,19298600,
2021-10-12,295.3399963378906,295.44000244140625,292.3500061035156,292.8800048828125,17974100,
2021-10-13,294.9100036621094,297.2799987792969,293.489990234375,296.3099975585937,23416300,
2021-10-14,299.2099914550781,303.2699890136719,297.8299865722656,302.75,27262900,
2021-10-15,302.3399963378906,304.45001220703125,300.5199890136719,304.2099914550781,25384800,
2021-10-18,303.57000732421875,308.2099914550781,302.69000244140625,307.2900085449219,22729300,
2021-10-19,308.3500061035156,309.29998779296875,307.2200012207031,308.2300109863281,17682100,
2021-10-20,309.2099914550781,309.70001220703125,306.1099853515625,307.4100036621094,16537100,
2021-10-21,307.1700134277344,311.0199890136719,306.3599853515625,310.760009765625,16918100,
2021-10-22,310.3999938964844,311.0899963378906,307.79998779296875,309.1600036621094,17449300,
2021-10-25,309.3599853515625,309.3999938964844,306.4599914550781,308.1300048828125,17554500,
2021-10-26,311.0,312.3999938964844,308.6000061035156,310.1099853515625,28107300,
2021-10-27,316.0,326.1000061035156,316.0,323.1700134277344,52588700,
2021-10-28,324.3299865722656,324.8699951171875,321.3599853515625,324.3500061035156,26297900,
2021-10-29,324.1300048828125,332.0,323.8999938964844,331.6199951171875,34766000,
2021-11-01,331.3599853515625,331.489990234375,326.3699951171875,329.3699951171875,27073200,
2021-11-02,330.3099975585937,333.45001220703125,330.0,333.1300048828125,26487100,
2021-11-03,333.8999938964844,334.8999938964844,330.6499938964844,334.0,21500100,
2021-11-04,332.8900146484375,336.5400085449219,329.510009765625,336.44000244140625,23992200,
2021-11-05,338.510009765625,338.7900085449219,334.4200134277344,336.0599975585937,22570100,
2021-11-08,337.29998779296875,337.6499938964844,334.44000244140625,336.989990234375,20897000,
2021-11-09,337.1099853515625,338.7200012207031,334.5299987792969,335.95001220703125,21307400,
2021-11-10,334.57000732421875,334.6300048828125,329.9200134277344,330.79998779296875,25500900,
2021-11-11,331.25,333.7699890136719,330.510009765625,332.42999267578125,16849800,
2021-11-12,333.9200134277344,337.2300109863281,333.7900085449219,336.7200012207031,23831000,
2021-11-15,337.5400085449219,337.8800048828125,334.0299987792969,336.07000732421875,16723000,
2021-11-16,335.67999267578125,340.6700134277344,335.510009765625,339.510009765625,20886800,
2021-11-17,338.94000244140625,342.19000244140625,338.0,339.1199951171875,19053400,
2021-11-18,338.17999267578125,342.45001220703125,337.1199951171875,341.2699890136719,22463500,
2021-11-19,342.6400146484375,345.1000061035156,342.20001220703125,343.1099853515625,21963400,
2021-11-22,344.6199951171875,349.6700134277344,339.54998779296875,339.8299865722656,31031100,
2021-11-23,337.04998779296875,339.45001220703125,333.5599975585937,337.67999267578125,30427600,
2021-11-24,336.2799987792969,338.1600036621094,333.9100036621094,337.9100036621094,21661300,
2021-11-26,334.3500061035156,337.92999267578125,328.1199951171875,329.67999267578125,24217200,
2021-11-29,334.94000244140625,339.0299987792969,334.739990234375,336.6300048828125,28563500,
2021-11-30,335.32000732421875,337.7799987792969,328.989990234375,330.5899963378906,42885600,
2021-12-01,335.1300048828125,339.2799987792969,329.3900146484375,330.0799865722656,33337600,
2021-12-02,330.29998779296875,333.489990234375,327.79998779296875,329.489990234375,30766000,
2021-12-03,331.989990234375,332.70001220703125,318.0299987792969,323.010009765625,41779300,
2021-12-06,323.95001220703125,327.45001220703125,319.2300109863281,326.19000244140625,30032600,
2021-12-07,331.6400146484375,335.79998779296875,330.1000061035156,334.9200134277344,31021900,
2021-12-08,335.3099975585937,335.5,330.79998779296875,334.9700012207031,24761000,
2021-12-09,334.4100036621094,336.489990234375,332.1199951171875,333.1000061035156,22214200,
2021-12-10,334.9800109863281,343.0,334.7900085449219,342.5400085449219,38095700,
2021-12-13,340.67999267578125,343.7900085449219,339.0799865722656,339.3999938964844,28899400,
2021-12-14,333.2200012207031,334.6400146484375,324.1099853515625,328.3399963378906,44438700,
2021-12-15,328.6099853515625,335.19000244140625,324.5,334.6499938964844,35381100,
2021-12-16,335.7099914550781,336.760009765625,323.0199890136719,324.8999938964844,35034800,
2021-12-17,320.8800048828125,324.9200134277344,317.25,323.79998779296875,47750300,
2021-12-20,320.04998779296875,322.79998779296875,317.57000732421875,319.9100036621094,28326500,
2021-12-21,323.2900085449219,327.7300109863281,319.79998779296875,327.2900085449219,24740600,
2021-12-22,328.29998779296875,333.6099853515625,325.75,333.20001220703125,24831500,
2021-12-23,332.75,336.3900146484375,332.7300109863281,334.69000244140625,19617800,
2021-12-27,335.4599914550781,342.4800109863281,335.42999267578125,342.45001220703125,19947000,
2021-12-28,343.1499938964844,343.8099975585937,340.32000732421875,341.25,15661500,
2021-12-29,341.29998779296875,344.29998779296875,339.67999267578125,341.95001220703125,15042000,
2021-12-30,341.9100036621094,343.1300048828125,338.82000732421875,339.32000732421875,15994500,
2021-12-31,338.510009765625,339.3599853515625,335.8500061035156,336.32000732421875,18000800,
2022-01-03,335.3500061035156,338.0,329.7799987792969,334.75,28865100,
2022-01-04,334.8299865722656,335.20001220703125,326.1199951171875,329.010009765625,32674300,
2022-01-05,325.8599853515625,326.07000732421875,315.9800109863281,316.3800048828125,40054300,
2022-01-06,313.1499938964844,318.70001220703125,311.489990234375,313.8800048828125,39646100,
2022-01-07,314.1499938964844,316.5,310.0899963378906,314.0400085449219,32720000,
2022-01-10,309.489990234375,314.7200012207031,304.69000244140625,314.2699890136719,44289500,
2022-01-11,313.3800048828125,316.6099853515625,309.8900146484375,314.9800109863281,29386800,
2022-01-12,319.6700134277344,323.4100036621094,317.0799865722656,318.2699890136719,34372200,
2022-01-13,320.4700012207031,320.8800048828125,304.0,304.79998779296875,45366000,
